	name	city	fulladdress	lat	long	location	cityalias	display_address	pincode	storemap_link	store_status
103627	PE-RED Kopargaon	Kopargaon	Peter England Shworoom ,Showroom part of 214/150 & 214/151, Road - Yeola road Kopargaon, Location - Kopargaon, Village - Kopargaon, Dist. Ahmednagar, Maharashtra - 423601.	19.888937	74.479787	19.888937,74.479787	Kopargaon	Peter England Shworoom ,Showroom part of 214/150 & 214/151, Road - Yeola road Kopargaon, Location - Kopargaon, Village - Kopargaon, Dist. Ahmednagar, Maharashtra - 423601.	423601		
103628	PE-RED Devakottai	Devakottai	Peter England Shworoom ,Property 275/1, Thirupatthur main road, Devakottai ,Sivaganga Dist. Tamilnadu - 630302.	9.95891	78.81537	9.95891,78.81537	Devakottai	Peter England Shworoom ,Property 275/1, Thirupatthur main road, Devakottai ,Sivaganga Dist. Tamilnadu - 630302.	630302		
103629	PE-RED GANJ BASODA	GANJ BASODA	Peter England Shworoom ,premises at Out of Village Behlot, P.H.N 42, Tehsil Ganj Basoda, Nazul Sheet no. 44/10/2 Out of Area, 0.013 Hect. Situated at Ward no.7, Vivekanand ward, Main Bareth road, Ganj Basoda, Dist. Vidisha, MP - 464221.	23.8494° N	77.9371° E	23.8494° N,77.9371° E	GANJ BASODA	Peter England Shworoom ,premises at Out of Village Behlot, P.H.N 42, Tehsil Ganj Basoda, Nazul Sheet no. 44/10/2 Out of Area, 0.013 Hect. Situated at Ward no.7, Vivekanand ward, Main Bareth road, Ganj Basoda, Dist. Vidisha, MP - 464221.	464221		
103638	PE-RED Kalyanpur	Kalyanpur	Peter England Shworoom ,Plot no. A-2, Araji no.60, Panki Road, Kalyanpur, Kanpur nagar DIstrict. UP- 208017.	26.4973491	80.243273	26.4973491,80.243273	Kalyanpur	Peter England Shworoom ,Plot no. A-2, Araji no.60, Panki Road, Kalyanpur, Kanpur nagar DIstrict. UP- 208017.	208017		
103633	PE RED -NARSINGHPUR	NARSINGHPUR	Peter England Shworoom ,Property main road, Indra Ward, Narsinghpur , Dist. Narsinghpur , MP. - 487001.	22.94809	79.19187	22.94809,79.19187	NARSINGHPUR	Peter England Shworoom ,Property main road, Indra Ward, Narsinghpur , Dist. Narsinghpur , MP. - 487001.	487001		
103634	PE RED -MORAR	MORAR	Peter England Shworoom ,at Mall Road, Morar , Gwalior Dist. Madhya Pradesh - 474006.	26.22126	79.22242	26.22126,79.22242	MORAR	Peter England Shworoom ,at Mall Road, Morar , Gwalior Dist. Madhya Pradesh - 474006.	474006		
103637	PE RED -DHOLPUR	DHOLPUR	Peter England Shworoom ,Vinod complex,Station Road, Dholpur,  Dist. Dholpur, Rajasthan - 328001.	26.69793.77.90289	0	26.69793.77.90289,0	DHOLPUR	Peter England Shworoom ,Vinod complex,Station Road, Dholpur,  Dist. Dholpur, Rajasthan - 328001.	328001		
103659	PE RED -BALAGHAT	BALAGHAT	Peter England showroom,Ground floor ward no 18,Hanuman chowk Near reliance trend,Gondia Road Balaghat ,Pin code -481001	21.812476	80.193557	21.812476,80.193557	BALAGHAT	Peter England showroom,Ground floor ward no 18,Hanuman chowk Near reliance trend,Gondia Road Balaghat ,Pin code -481001	481001		
103631	PE RED -PRODDATUR	PRODDATUR	Peter England Shworoom ,D.No.8-702, Gandhi Road, Proddatur , Kadapa Dist. Andhra Pradesh - 516360.	14.75177	78.548447	14.751770,78.548447	PRODDATUR	Peter England Shworoom ,D.No.8-702, Gandhi Road, Proddatur , Kadapa Dist. Andhra Pradesh - 516360.	516360		
103635	PE RED -KADUR	KADUR	Peter England Shworoom ,Property Kadur TMC E-Khata No.30-509-253, Asst no. SAS Khata no. Sy.No.138/9, Shop no. 1, UB Road, North Side , Kadur, Chickmagalur Dist. Karnataka - 577458.	13.5486517	76.016029	13.5486517,76.016029	KADUR	Peter England Shworoom ,Property Kadur TMC E-Khata No.30-509-253, Asst no. SAS Khata no. Sy.No.138/9, Shop no. 1, UB Road, North Side , Kadur, Chickmagalur Dist. Karnataka - 577458.	577458		
103590	PE RED -PHAGWARA	PHAGWARA	Peter England Showroom, No.352, Guru Hargobind Nagar , Phagwara,Kapurthala Dist. , Punjab - 144401.	31.2143909	75.7754487	31.2143909,75.7754487	PHAGWARA	Peter England Showroom, No.352, Guru Hargobind Nagar , Phagwara,Kapurthala Dist. , Punjab - 144401.	144401		
103639	PE RED -TIRWAGANJ	TIRWAGANJ	Peter England Shworoom ,at Bauddh Nagar, Tirwa, Kannuj, Dist. Kannuj, Uttar Pradesh - 209732.	27.0323983	80.7098563	27.0323983,80.7098563	TIRWAGANJ	Peter England Shworoom ,at Bauddh Nagar, Tirwa, Kannuj, Dist. Kannuj, Uttar Pradesh - 209732.	209732		
103660	PE RED -ATELI	ATELI	Peter England Shworoom , Property ground floor,ward no.3 Opp. Power House, Narnaul-Rewari Road, Ateli, Dist. Mahendergarh, Haryana - 123201	28.10717575	76.25725818	28.1071757519079,76.2572581846557	ATELI	Peter England Shworoom , Property ground floor,ward no.3 Opp. Power House, Narnaul-Rewari Road, Ateli, Dist. Mahendergarh, Haryana - 123201	123201		
103574	PE RED -SIMDEGA	SIMDEGA	Peter England Showroom, Plot no.459 , ( khesra no) Khata no-168,Ward no 11, Main Road Bhattitoli, P.S. Simdega, Dist.Jharkhand - 835223.	22.60061	84.500816	22.60061,84.500816	SIMDEGA	Peter England Showroom, Plot no.459 , ( khesra no) Khata no-168,Ward no 11, Main Road Bhattitoli, P.S. Simdega, Dist.Jharkhand - 835223.	835223		
103461	PE RED -UNA	UNA	Peter England Showroom property at Fashion Shopee, Near Rotary Chow,Una Dist. Una , Himachal Pradesh - 174303.	31.4677176	76.26530489	31.4677176014403,76.2653048946454	UNA	Peter England Showroom property at Fashion Shopee, Near Rotary Chow,Una Dist. Una , Himachal Pradesh - 174303.	174303		
103664	PE RED -DAUDNAGAR	DAUDNAGAR	Peter England Showroom , property Ground floor, PNB Building, Patna Road,Bhakharuran more, Daudnagar, Dist. Aurangabad, Bihar - 824143	25.0332	84.3989	25.0332,84.3989	DAUDNAGAR	Peter England Showroom , property Ground floor, PNB Building, Patna Road,Bhakharuran more, Daudnagar, Dist. Aurangabad, Bihar - 824143	824143		
103715	PE-RED Nelamangala.	Nelamangala	Peter England Showroom, Upper fround floor,Smt.Puttamma Building, Opp. Travelers, Property khata no.2009-1919, Bungalow(T.B), B.H.Road, Subhash Nagar,Nelamangala, Bangalore rural dist, Nelamangala, Karnataka-562123	13.091963	77.3980366	13.091963,77.3980366	Nelamangala	Peter England Showroom, Upper fround floor,Smt.Puttamma Building, Opp. Travelers, Property khata no.2009-1919, Bungalow(T.B), B.H.Road, Subhash Nagar,Nelamangala, Bangalore rural dist, Nelamangala, Karnataka-562123	562123		
103686	PE-RED Ramanagaram	Ramanagaram	Ward no.28, Old B M Road, Near Sai Baba Temple,Property Khata no.28-2-21-9B-1, Ramanagaram, Karnataka-562159	12.71955	77.277315	12.71955,77.277315	Ramanagaram	Ward no.28, Old B M Road, Near Sai Baba Temple,Property Khata no.28-2-21-9B-1, Ramanagaram, Karnataka-562159	562159		
103685	PE-RED Kannauj	Kannauj	Peter England Showroom , property house no.123, Yusufpur Bhagwan,Makrand Nagar, Kannauj Dist.UP - 209725.	27.06694	79.99765	27.06694,79.99765	Kannauj	Peter England Showroom , property house no.123, Yusufpur Bhagwan,Makrand Nagar, Kannauj Dist.UP - 209725.	209725		
103709	PE-RED Kalol	Kalol	Peter England Showroom, Shop no.15, Ground flr, Platinum Plaza,Navjivan Mill Compound Market city survey no.2044 to 2046, 3154,3157 to 3173,T.P. Scheme No.1, F.P.no 243, Sub plot no.8,Besides city mall near SBI Bank,Gandhi Nagar Dist, Kalol - 382721.	23.24124	72.502365	23.24124,72.502365	Kalol	Peter England Showroom, Shop no.15, Ground flr, Platinum Plaza,Navjivan Mill Compound Market city survey no.2044 to 2046, 3154,3157 to 3173,T.P. Scheme No.1, F.P.no 243, Sub plot no.8,Besides city mall near SBI Bank,Gandhi Nagar Dist, Kalol - 382721.	382721		
103731	PE-RED Gunupur	Gunupur	Peter England Showroom , Property plot no. 1023/10214 & 1024/12/10215, Khata no-321/1981,Main road,Haldia Nala, infront LIC Office, Gunupur, Dist. Rayagada ,Odisha - 765022.	19.0755	83.8128	19.0755,83.8128	Gunupur	Peter England Showroom , Property plot no. 1023/10214 & 1024/12/10215, Khata no-321/1981,Main road,Haldia Nala, infront LIC Office, Gunupur, Dist. Rayagada ,Odisha - 765022.	765022		
103700	PE-RED Chakia	Chakia	Peter England Showroom, Ground floor, Sundaram Complex, Teachers Colony, Block Road, Ward no -09, Bara Chakia, District – East Champaran, Bihar –845412	26.4107	85.0493	26.4107,85.0493	Chakia	Peter England Showroom, Ground floor, Sundaram Complex, Teachers Colony, Block Road, Ward no -09, Bara Chakia, District – East Champaran, Bihar –845412	845412		
103719	PE-RED Meham.	Meham	Peter England Showroom , property Ground floor, Opp. Girotra Banquet Hall, Gohana Road,Meham, Dist. Rohtak, Haryana - 124112	28.9640° N	76.2999° E	28.9640° N, 76.2999° E	Meham	Peter England Showroom , property Ground floor, Opp. Girotra Banquet Hall, Gohana Road,Meham, Dist. Rohtak, Haryana - 124112	124112		
103708	PE RED -Gadag	Gadag	Peter England Showroom, Property no.C.T.S.no.3855/7/11/1A,3855/7/1A, 3855/7/1B, Mulagunda Naka,Mulagunda Road, Opp. More Super Market Gadag, Gadag Dist. Karnataka - 582103	15.2517.6	75.3720.80	15.2517.6,75.3720.80	Gadag	Peter England Showroom, Property no.C.T.S.no.3855/7/11/1A,3855/7/1A, 3855/7/1B, Mulagunda Naka,Mulagunda Road, Opp. More Super Market Gadag, Gadag Dist. Karnataka - 582103	582103		
103735	PE RED-Dharmavaram	Dharmavaram	Peter England showroom RS/RT - 541,542, Near by door no.25/565,Ward no.25, Parthasarthi nagar, Penugonda road, Dharmavaram , Dist.Anantapur, Andhra Pradesh - 515671	14.40506	77.710441	14.40506,77.710441	Dharmavaram	Peter England showroom RS/RT - 541,542, Near by door no.25/565,Ward no.25, Parthasarthi nagar, Penugonda road, Dharmavaram , Dist.Anantapur, Andhra Pradesh - 515671	515671		
103593	PE-RED Paonta Sahib	Paonta Sahib	Peter England Showroom, Opp. Guru Gobind Singh Complex, Property at Anaj Mandi chowk, Tehsil - Paonta Sahib, Sirmaur, Paonta Sahib, Himachal Pradesh-173205	30.44106437	77.6149429	30.4410643734237,77.6149429035307	Paonta Sahib	Peter England Showroom, Opp. Guru Gobind Singh Complex, Property at Anaj Mandi chowk, Tehsil - Paonta Sahib, Sirmaur, Paonta Sahib, Himachal Pradesh-173205	173205		
103612	PE-RED SIVAKASI	SIVAKASI	Peter England Showroom, Ward G, Block no.20, TS no. 3/2 Situated at Gandhi Road, (Opp. to Sasi Poly Pack), Sivakasi , Virudhnagar Dist. TN- 626123	9.444676	77.801742	9.444676,77.801742	SIVAKASI	Peter England Showroom, Ward G, Block no.20, TS no. 3/2 Situated at Gandhi Road, (Opp. to Sasi Poly Pack), Sivakasi , Virudhnagar Dist. TN- 626123	626123		
103757	PE-RED PENDURTHI	PENDURTHI	Peter England Store, Shop E2 Of Gandi Venkata Ramana And F21 of Gandi,V. Siva Prasad, Indrani Plaza, BRTS Main Road, Chanukya Nagar,Chinnamushidivada, Vishakapatham, Andhra Pradesh, 531173	17.780578	83.21268	17.780578,83.212680	PENDURTHI	Peter England Store, Shop E2 Of Gandi Venkata Ramana And F21 of Gandi,V. Siva Prasad, Indrani Plaza, BRTS Main Road, Chanukya Nagar,Chinnamushidivada, Vishakapatham, Andhra Pradesh, 531173	531173		
103765	PE-RED Ratangarh	Ratangarh	Peter England showroom Ground floor, Opp. Manohar Das Samadhi, Link road, Ratangarh , Churu Dist. Rajasthan -331022.	28°04'11.1"N 74°36'57.6"E	0	28°04'11.1"N 74°36'57.6"E,0	Ratangarh	Peter England showroom Ground floor, Opp. Manohar Das Samadhi, Link road, Ratangarh , Churu Dist. Rajasthan -331022.	331022		
103770	PE RED -Pukharayan	Pukharayan	Peter England showroom Laxmi Nagar, Pukhrayan, Kanpur Dehat, Situated at Pukhrayan , Uttar Pradesh - 209111.	26.227685	79.841946	26.227685,79.841946	Pukharayan	Peter England showroom Laxmi Nagar, Pukhrayan, Kanpur Dehat, Situated at Pukhrayan , Uttar Pradesh - 209111.	209111		
103803	PE-RED MEDCHAL	MEDCHAL	Peter England Showroom Property survey no.110, Situated at NH 44 Road, Opp. Medchal Police Station, Medchal Dist.Telangana - 501401.	17.63	78.484	17.63,78.484	MEDCHAL	Peter England Showroom Property survey no.110, Situated at NH 44 Road, Opp. Medchal Police Station, Medchal Dist.Telangana - 501401.	501401		
103786	PE-RED Jangaon	Jangaon	Peter England showroom Plot no.municipal no.2-7-130, Situated at Bus Stand Road, Jangaon Town & Revenue Mandal,Jangaon, Warangal Dist. Telangana - 506167.	17.719	79.159	17.719,79.159	Jangaon	Peter England showroom Plot no.municipal no.2-7-130, Situated at Bus Stand Road, Jangaon Town & Revenue Mandal,Jangaon, Warangal Dist. Telangana - 506167.	506167		
103789	PE-RED Kangeyam	Kangeyam	Peter England showroom,Property no.21, Karur road,Kangeyam, Tiruppur Dist. Tamilnadu - 638701.	11.00181923	77.56331863	11.0018192300851,77.563318626074	Kangeyam	Peter England showroom,Property no.21, Karur road,Kangeyam, Tiruppur Dist. Tamilnadu - 638701.	638701		
103785	PE-RED Chomu	Chomu	Peter England showroom Ground floor, Chomu - Jaipur road, Near Rajasthan Nursing home, Chomu . Jaipur Dist.Rajasthan - 303702.	27.15931334	75.72458501	27.1593133418906,75.7245850132903	Chomu	Peter England showroom Ground floor, Chomu - Jaipur road, Near Rajasthan Nursing home, Chomu . Jaipur Dist.Rajasthan - 303702.	303702		
103790	PE-RED Kasia	Kasia	Peter England showroom,Property at Ground floor, C/o Raj Nishwar Singh, Near Gandhi Chowk, Sapaha Road,Kasia , Kushinagar Dist. UP.- 274402.	21.2486	76.03919	21.2486,76.03919	Kasia	Peter England showroom,Property at Ground floor, C/o Raj Nishwar Singh, Near Gandhi Chowk, Sapaha Road,Kasia , Kushinagar Dist. UP.- 274402.	274402		
103768	PE-RED Hupari	Hupari	Peter England showroom Property at CTS no.2963 & Milkat Number 148/1, Hupari , Kolhapur Dist. Maharastra - 416203.	16.6194° N	74.4009° E	16.6194° N,74.4009° E	Hupari	Peter England showroom Property at CTS no.2963 & Milkat Number 148/1, Hupari , Kolhapur Dist. Maharastra - 416203.	416203		
103824	PE-RED Katwa	Katwa	Peter England Showroom Property situated at Mouza - Ghosh Hat, JL no.-22, Dag no - 71, Khatian no.340, Ward no.18, Under Katwa Municipality, Katwa, West Bengal -713130.	23.642718992299642, 	88.12418958	23.642718992299642, ,88.1241895825108	Katwa	Peter England Showroom Property situated at Mouza - Ghosh Hat, JL no.-22, Dag no - 71, Khatian no.340, Ward no.18, Under Katwa Municipality, Katwa, West Bengal -713130.	713130		
103820	PE-RED Rahuri	Rahuri	Peter England Showroom Property situated at no.W19000109,Gokul Colony , College Road, Rahuri, A/P. Rahuri, Ahmednagar Dist. Maharashtra - 413705.	19.393241	74.648914	19.393241,74.648914	Rahuri	Peter England Showroom Property situated at no.W19000109,Gokul Colony , College Road, Rahuri, A/P. Rahuri, Ahmednagar Dist. Maharashtra - 413705.	413705		
103851	PE-RED Sonepur	Sonepur	Peter England Showroom, st. anne school, Sonepur, Sonepur subaranpur dist, no.391,Block Chowk , Balangir road, Sonepur, Odisha-767017	20.848	83.895	20.848,83.895	Sonepur	Peter England Showroom, st. anne school, Sonepur, Sonepur subaranpur dist, no.391,Block Chowk , Balangir road, Sonepur, Odisha-767017	767017		
103828	PE-RED Assandh.	Assandh	Peter England Showroom Property Safidon road, Opp. Canara Bank,Assandh, Karnal Dist. Haryana - 132039.	29.5201° N	76.6142° E	29.5201° N, 76.6142° E	Assandh	Peter England Showroom Property Safidon road, Opp. Canara Bank,Assandh, Karnal Dist. Haryana - 132039.	132039		
103769	PE-RED Tauru	Tauru	Peter England showroom property at near Canara Bank, Old bus Stand, Tauru , mewat dist. Haryana - 122105.	28.20933271	76.94956576	28.2093327147367,76.9495657596724	Tauru	Peter England showroom property at near Canara Bank, Old bus Stand, Tauru , mewat dist. Haryana - 122105.	122105		
103849	PE-RED Seoni Malwa	SEONI-MALWA	Peter England Showroom situated at Ward no.3,Main road, Seoni Malwa,Hoshangabad Dist.(Narmdapuram),MP.- 461223.	22.4514° N	77.4660° E	22.4514° N,77.4660° E	SEONI-MALWA	Peter England Showroom situated at Ward no.3,Main road, Seoni Malwa,Hoshangabad Dist.(Narmdapuram),MP.- 461223.	461223		
103853	PE-RED PARLAKHEMUNDI	Gajapti	Peter England Showroom Khata No.875/944,Plot no.761, Gangadharpur mouza, Parlakhemundi, Gajapti Dist. Odisha - 761200.	19.1912	84.1857	19.1912,84.1857	Gajapti	Peter England Showroom Khata No.875/944,Plot no.761, Gangadharpur mouza, Parlakhemundi, Gajapti Dist. Odisha - 761200.	761200		
103787	PE-RED Jadcherla	Jadcherla	Peter England showroom Property sy no. 229,Block no.1,Ground floor,Jadcherla to Nagarkurnool road, Near LIC Office , Jadcherla , Mahabub Nagar Dist.Telangana - 509301.	16.752	78.011	16.752,78.011	Jadcherla	Peter England showroom Property sy no. 229,Block no.1,Ground floor,Jadcherla to Nagarkurnool road, Near LIC Office , Jadcherla , Mahabub Nagar Dist.Telangana - 509301.	509301		
103882	PE-RED Kunda	Kunda	Peter England Showroom property at no. near Bhagwan Tiraha, infront of Kotwali kunda,pargana Bihar tehsil, Pratapgarh Dist. UP - 230204.	25.72175	81.509404	25.72175,81.509404	Kunda	Peter England Showroom property at no. near Bhagwan Tiraha, infront of Kotwali kunda,pargana Bihar tehsil, Pratapgarh Dist. UP - 230204.	230204		
103682	PE-RED Tirupattur	Tirupattur	Peter England Showroom, Vallalar Nagar,Vaniyambadi Road,Kids Property no.650, Tirupattur, Tamil Nadu-635601	12°30'32.9	78°34'09.9	12°30'32.9,78°34'09.9	Tirupattur	Peter England Showroom, Vallalar Nagar,Vaniyambadi Road,Kids Property no.650, Tirupattur, Tamil Nadu-635601	635601		
103665	PE-RED Hosur	Hosur	Peter England Showroom , Shop no.2, Step Colony, NH road, Near Dharga,	12°44'48.9	77°48'55.6	12°44'48.9,77°48'55.6	Hosur	Peter England Showroom , Shop no.2, Step Colony, NH road, Near Dharga,	635126		
103804	PE-RED MARTHANDAM,Kids.	Marthandam	Peter England Showroom Situated at No.13-132,Peramanamkattu Vilai , Kanjiracode Post , Vilavancode Talu, Marthandam , Kanyakumari Dist. T.N - 629155.	8°18'01.1	77°14'18.0	8°18'01.1,77°14'18.0	Marthandam	Peter England Showroom Situated at No.13-132,Peramanamkattu Vilai , Kanjiracode Post , Vilavancode Talu, Marthandam , Kanyakumari Dist. T.N - 629155.	629155		
103867	PE-RED Kumbakonam, Kids	Kumbakonam	Peter England Showroom Property situated at No.3/322,Ayikulam road,Kumbakonam, Thanjavur Dist. TN-612001.	10°57'36.1	79°22'58.3	10°57'36.1,79°22'58.3	Kumbakonam	Peter England Showroom Property situated at No.3/322,Ayikulam road,Kumbakonam, Thanjavur Dist. TN-612001.	612001		
103879	PE-RED Gangavathi, Kids	Koppal	Peter England Showroom Property municipal no.2-15-94,Opp Reliance Trends, Kankagiri Road, Gangavathi, Koppal Dist. Karnataka - 583227.	15.44	76.527032	15.44,76.527032	Koppal	Peter England Showroom Property municipal no.2-15-94,Opp Reliance Trends, Kankagiri Road, Gangavathi, Koppal Dist. Karnataka - 583227.	583227		
103875	PE-RED Ambur, Kids	Ambur	Peter England Showroom Property no.62/A,MC road, Ambur Taluk, Ambur Town, Tirupattur dist. TN-635802.	12°47'13.7	78°43'22.2	12°47'13.7,78°43'22.2	Ambur	Peter England Showroom Property no.62/A,MC road, Ambur Taluk, Ambur Town, Tirupattur dist. TN-635802.	635802		
103669	Officer Lane	Vellore	Peter England Showroom (Kids),Property G4,19A Officers Line, Ground floor,Vellore, Tamil Nadu-632001	12°54'05.9	79°07'53.6	12°54'05.9,79°07'53.6	Vellore	Peter England Showroom (Kids),Property G4,19A Officers Line, Ground floor,Vellore, Tamil Nadu-632001	632001		
103717	PMC, Mumbai	Mumbai	Peter England unit no- F-04,on First first floor, Phoenix Marketcity ,L.B.S.Marg, Kurla(W)Mumbai - 400070.	19.0857266	72.8879403	19.0857266,72.8879403	Mumbai	Peter England unit no- F-04,on First first floor, Phoenix Marketcity ,L.B.S.Marg, Kurla(W)Mumbai - 400070.	400070		
103727	PMC, Chennai	Chennai	Peter England Showroom , Unit no.G-46, On lower ground floor,Velachery main road,Phoenix marketcity Chennai , Velachery Chennai - 600042	12.991624	80.216871	12.991624,80.216871	Chennai	Peter England Showroom , Unit no.G-46, On lower ground floor,Velachery main road,Phoenix marketcity Chennai , Velachery Chennai - 600042	600042		
